timestamp,open,high,low,close,volume
2019-03-08,40.6500,40.9100,40.6500,40.8700,1631019
2019-03-07,40.9400,40.9650,40.6885,40.8700,2177512
2019-03-06,41.0800,41.1400,40.9241,40.9700,1071511
2019-03-05,40.8800,41.1200,40.8100,41.0000,1678035
2019-03-04,40.7000,40.7900,40.5100,40.6800,2050117
2019-03-01,40.7700,40.9450,40.4900,40.6100,2006407
2019-02-28,40.8700,41.1500,40.7800,40.8300,2357442
2019-02-27,40.9800,41.1900,40.9400,41.1300,1823837
2019-02-26,40.5400,40.8450,40.5200,40.7600,1667636
2019-02-25,40.6600,40.7600,40.5273,40.5900,1952770
2019-02-22,40.7200,40.7650,40.6000,40.7100,1601319
2019-02-21,40.9500,40.9600,40.6600,40.8100,2306149
2019-02-20,41.8400,42.2200,41.7700,42.1300,3107851
2019-02-19,41.1600,41.5500,40.9300,41.5200,6952003
2019-02-15,42.7900,42.9200,42.6450,42.8000,1562106
2019-02-14,42.2400,42.5250,42.1275,42.3700,2038656
2019-02-13,42.5500,42.6800,42.2950,42.3300,1592385
2019-02-12,42.0300,42.1600,41.9700,42.1000,1085815
2019-02-11,41.8100,41.9200,41.6500,41.6800,1515942
2019-02-08,41.6000,41.7500,41.4600,41.7500,973977
2019-02-07,42.0000,42.1000,41.6100,41.8200,1048233
2019-02-06,42.2200,42.3700,42.0450,42.1000,1241972
2019-02-05,42.1700,42.3700,42.0944,42.3400,901948
2019-02-04,41.7700,41.9900,41.7200,41.9700,1492506
2019-02-01,41.5800,41.9500,41.5300,41.7100,1496688
2019-01-31,41.9000,42.1400,41.7750,42.1300,1925694
2019-01-30,42.5700,42.6800,42.3200,42.4800,1880048
2019-01-29,42.2000,42.3500,42.0350,42.0800,1605247
2019-01-28,41.5300,41.6900,41.4400,41.6200,1331524
2019-01-25,41.8700,42.0500,41.7581,41.8600,1606235
2019-01-24,41.1700,41.4700,41.1700,41.4100,1410517
2019-01-23,41.7000,41.7450,41.4400,41.6400,1219945
2019-01-22,41.4100,41.5700,41.2515,41.3800,2288119
2019-01-18,42.0400,42.1000,41.8000,41.9200,1600308
2019-01-17,41.1500,41.5350,41.1401,41.4900,1632850
2019-01-16,41.4300,41.7900,41.4000,41.5400,1480486
2019-01-15,40.9500,41.2600,40.8100,41.2200,1962618
2019-01-14,40.9100,41.3200,40.8900,40.9800,2763001
2019-01-11,41.2900,41.6600,41.2100,41.4200,2055921
