timestamp,open,high,low,close,volume
2019-03-08,120.1000,121.9300,119.2000,121.6200,7014107
2019-03-07,123.4200,123.5000,121.7000,121.9400,7201128
2019-03-06,123.1700,124.7000,122.2999,123.5300,7600039
2019-03-05,121.8700,123.3500,121.5900,123.2900,7345213
2019-03-04,122.6700,122.8400,120.5500,122.1200,7499511
2019-03-01,120.3900,122.0400,120.1700,122.0300,7743561
2019-02-28,120.0000,120.1600,118.4900,119.5800,6406483
2019-02-27,120.2900,121.2900,119.8900,120.0800,5289818
2019-02-26,119.8100,120.9700,119.6800,119.9400,5445647
2019-02-25,119.4100,120.4200,119.3700,119.6200,5196584
2019-02-22,120.2800,120.4600,118.8500,119.3900,4517629
2019-02-21,120.0700,120.3200,118.3900,119.1400,5139421
2019-02-20,119.3100,120.7200,119.0000,120.2800,5940587
2019-02-19,118.9000,119.8600,118.4600,119.3100,4277896
2019-02-15,119.6200,119.8600,118.5901,119.3500,6209780
2019-02-14,118.3700,119.5300,117.6600,118.1600,5406775
2019-02-13,119.1600,120.3900,118.6989,119.5700,5935860
2019-02-12,118.3300,118.8700,117.6100,118.7200,5400708
2019-02-11,116.9300,117.3600,116.3900,116.9500,4859572
2019-02-08,117.7400,117.8900,115.9200,117.5800,5670965
2019-02-07,118.0100,118.5100,116.5100,118.2300,7281907
2019-02-06,119.0000,119.5900,118.6907,118.8800,4990460
2019-02-05,119.6200,119.8600,118.6900,119.4800,6887384
2019-02-04,117.5000,119.7500,116.3100,119.7400,7987938
2019-02-01,116.6500,119.2500,116.6000,118.3700,10934318
2019-01-31,113.8000,115.4100,113.3800,114.6500,11225591
2019-01-30,112.5300,113.6500,111.9800,113.0100,7941746
2019-01-29,113.0300,113.3500,111.7700,111.8300,5359949
2019-01-28,111.9100,112.5700,111.0700,112.1700,6886584
2019-01-25,114.0600,114.7800,112.9900,113.2200,6263648
2019-01-24,111.0300,113.8200,110.9100,113.5100,8470714
2019-01-23,112.3800,112.6725,110.4200,111.3900,6082318
2019-01-22,113.1200,113.4500,111.9500,112.3400,7241953
2019-01-18,113.9900,114.6500,113.0600,114.3700,9382007
2019-01-17,110.7500,112.2934,110.1700,111.9600,4442707
2019-01-16,111.4300,112.3200,111.2200,111.4000,5624092
2019-01-15,111.9800,113.0700,111.5100,112.1200,4226071
2019-01-14,111.3400,112.3400,111.0800,111.7200,6121770
2019-01-11,113.0000,113.0500,111.6700,112.5400,4491701
2019-01-10,112.5100,113.6300,111.7100,113.4500,6078294
2019-01-09,112.6900,114.0000,112.4500,113.2700,7097032
2019-01-08,113.4000,113.7900,111.6700,111.7700,5674948
2019-01-07,111.0600,112.9300,109.9200,112.2600,5712672
2019-01-04,110.2800,110.9900,109.4700,110.8200,7952718
2019-01-03,111.0550,111.2900,108.0700,108.5700,6496197
2019-01-02,107.3400,111.6800,107.1000,110.6900,6384752
2018-12-31,109.1500,110.2400,107.8567,108.7900,6309600
2018-12-28,109.6500,110.3600,108.1200,108.6500,6445432
2018-12-27,105.4700,109.3300,104.8800,109.3200,10655071
2018-12-26,101.8500,107.3900,100.2200,107.3900,10779436
2018-12-24,103.3000,104.1500,100.9100,100.9900,5619505
2018-12-21,103.6200,106.9400,102.9100,104.2100,19912798
2018-12-20,106.8100,108.0700,104.1900,104.9800,11612832
2018-12-19,109.9100,111.9900,107.1022,107.8300,10472399
2018-12-18,112.6300,113.2400,108.9500,109.7400,9658570
2018-12-17,113.4400,114.9700,111.8600,112.4500,7132411
2018-12-14,115.0100,115.8100,113.3100,113.8300,6195492
2018-12-13,115.1500,116.3200,114.3100,115.9400,7030515
2018-12-12,117.1100,117.7200,115.5700,115.6200,7891398
2018-12-11,116.2600,116.6200,113.9500,115.4700,5929422
2018-12-10,115.3000,115.9600,111.6700,114.9400,7674549
2018-12-07,117.5900,119.7000,115.1900,115.4900,9114442
2018-12-06,115.3400,116.1400,113.0300,115.9100,10715738
2018-12-04,120.6000,121.0900,117.0650,117.2400,8288074
2018-12-03,120.7700,122.4300,120.0600,120.6700,8237434
