timestamp,open,high,low,close,volume
2019-03-08,78.8900,79.3200,78.2500,79.0100,16211252
2019-03-07,79.5500,80.2600,79.3200,80.1600,16541732
2019-03-06,78.8500,79.3800,77.8600,79.2800,18633599
2019-03-05,80.1200,80.4000,79.7507,80.1900,13745465
2019-03-04,80.2400,80.5450,79.0116,80.3100,18090161
2019-03-01,79.3800,80.0000,79.0300,80.0000,15419422
2019-02-28,79.4500,79.7500,78.7100,79.0300,14597883
2019-02-27,78.8800,79.7538,78.6600,79.4700,12398206
2019-02-26,78.6800,79.1300,78.3900,78.6600,10990586
2019-02-25,78.4300,78.8500,78.2000,78.5000,9274378
2019-02-22,78.7100,78.9500,77.6200,78.4200,9519281
2019-02-21,78.2100,78.6600,77.6100,77.8200,10266012
2019-02-20,78.3000,78.8100,78.0000,78.5300,12633126
2019-02-19,77.5600,78.4800,77.4500,78.2300,13551469
2019-02-15,76.9400,77.7600,76.7500,77.7100,14330339
2019-02-14,76.2600,76.6500,75.7100,76.2700,12773209
2019-02-13,75.5800,76.5400,75.5100,76.2500,13214556
2019-02-12,75.0800,75.4500,74.8200,75.4000,12599206
2019-02-11,73.8800,74.2200,73.4000,74.1000,10434911
2019-02-08,73.7600,74.0700,72.7300,73.9800,11959689
2019-02-07,74.9500,75.1900,73.9000,74.6800,14418911
2019-02-06,75.5800,75.7700,75.1300,75.2600,10866901
2019-02-05,75.1800,75.6400,75.0101,75.5900,12786736
2019-02-04,75.7600,75.7600,74.4000,74.8200,15483835
2019-02-01,74.9200,76.4900,74.3200,75.9200,22968697
2019-01-31,72.2900,73.4900,72.0200,73.2800,19876696
2019-01-30,71.7700,72.5700,71.5050,72.2900,11524722
2019-01-29,71.7000,72.1900,71.4800,71.5100,10513242
2019-01-28,71.0200,71.2800,70.3700,71.2400,13678449
2019-01-25,72.0700,72.2700,71.5350,71.7200,8998323
2019-01-24,71.1000,71.9700,70.6394,71.4000,11272716
2019-01-23,72.0100,72.2966,70.9300,71.3000,13187221
2019-01-22,72.3900,72.7100,71.6800,71.8900,15035601
2019-01-18,73.2700,73.2900,72.1250,72.9900,15759166
2019-01-17,71.1900,72.3400,70.8994,72.1300,10141743
2019-01-16,71.4200,72.3750,71.3100,71.6400,12595640
2019-01-15,71.9500,72.3600,71.3200,71.6700,10298309
2019-01-14,71.2100,71.7800,71.1200,71.6300,11012361
2019-01-11,71.8500,71.8900,71.0700,71.7200,9790134
2019-01-10,72.0700,72.0800,71.1200,72.0500,13151117
2019-01-09,72.6000,72.6000,71.6450,72.4200,13473519
2019-01-08,72.5400,72.5900,71.9400,72.0400,11438966
2019-01-07,71.2500,72.1000,70.7400,71.5200,10844159
2019-01-04,69.6400,71.2700,69.3600,71.1500,16043642
2019-01-03,70.0000,70.2500,68.3550,68.6200,13866115
2019-01-02,67.3500,69.8700,67.2550,69.6900,16727246
2018-12-31,68.3200,69.1453,67.6600,68.1900,15807007
2018-12-28,69.1800,69.5800,67.8200,68.1700,19710603
2018-12-27,67.7400,68.9400,66.0800,68.9400,22077044
2018-12-26,66.1800,68.6550,64.6500,68.6400,24887738
2018-12-24,66.8700,67.5300,65.4400,65.5100,14262825
2018-12-21,68.1400,70.3700,67.6700,68.1200,47287319
2018-12-20,70.0900,70.6600,68.0500,68.6300,28723650
2018-12-19,72.4500,73.2700,70.2953,70.7800,21679608
2018-12-18,73.6300,73.8600,71.6200,72.0000,18681179
2018-12-17,75.2600,75.6000,73.4800,74.0400,15464117
2018-12-14,76.7200,76.8700,75.0900,75.5800,12669300
2018-12-13,76.0300,77.2200,75.9500,76.9800,13749746
2018-12-12,78.0400,78.2000,76.0150,76.0200,14559839
2018-12-11,77.7000,77.8000,75.6800,76.6800,15742418
2018-12-10,77.8600,77.8600,74.7970,76.5400,17946162
2018-12-07,79.3900,80.3600,77.3350,77.6400,16224694
2018-12-06,78.0000,78.4400,76.9200,78.3900,23218054
2018-12-04,81.3800,81.9500,79.3500,79.4300,18540692
2018-12-03,80.2400,81.4600,80.1400,81.2200,19414847
