timestamp,open,high,low,close,volume
2019-03-08,60.4200,60.8400,60.3000,60.8000,5032897
2019-03-07,62.0000,62.1000,61.5400,61.5700,2558070
2019-03-06,62.4600,62.5900,62.1900,62.3900,1857363
2019-03-05,62.0900,62.5800,62.0750,62.3800,1847520
2019-03-04,62.2700,62.4700,61.7900,62.2900,2292806
2019-03-01,62.2300,62.5900,62.0500,62.3200,2424535
2019-02-28,62.7000,62.7000,62.1500,62.2100,2679869
2019-02-27,62.8500,62.9500,62.4900,62.5100,3261046
2019-02-26,62.6400,63.0900,62.4800,62.4800,2345455
2019-02-25,62.6800,62.8700,62.3400,62.5500,1771881
2019-02-22,62.9400,62.9500,62.5000,62.6700,1667378
2019-02-21,62.9000,63.1200,62.2100,62.3600,2833490
2019-02-20,62.9200,63.6600,62.9200,63.2900,2317166
2019-02-19,62.2700,63.2700,62.2500,63.1500,1856112
2019-02-15,62.2600,62.7300,62.1400,62.5600,3340144
2019-02-14,62.0600,62.4950,61.9700,62.1000,2909083
2019-02-13,63.1400,63.3800,62.9253,63.0500,3071218
2019-02-12,63.2000,63.4450,62.8833,63.1600,2396915
2019-02-11,62.3100,62.6500,62.1700,62.4700,1982075
2019-02-08,62.6000,63.1100,62.2550,62.9000,2893524
2019-02-07,63.3500,63.4900,62.5550,62.8400,3046841
2019-02-06,63.2600,63.9765,63.2300,63.8400,3249614
2019-02-05,63.5400,63.7900,63.4600,63.6800,2955374
2019-02-04,62.8700,63.4300,62.6700,63.4100,3097989
2019-02-01,62.2600,62.8400,61.9850,62.8400,3840111
2019-01-31,61.9300,62.3400,61.5900,61.7300,5630434
2019-01-30,59.8000,59.8100,59.2636,59.5600,3088062
2019-01-29,58.8800,59.2700,58.6600,58.8400,2878607
2019-01-28,58.3400,58.6800,58.1200,58.6100,2491139
2019-01-25,59.4300,59.4500,59.1300,59.1700,2296778
2019-01-24,58.8000,59.4300,58.6700,58.8400,2734366
2019-01-23,59.3600,59.4600,58.5800,58.9100,3959411
2019-01-22,59.9000,60.1450,59.4100,59.6200,3942260
2019-01-18,61.0000,61.3000,60.8100,61.0700,2808558
2019-01-17,59.4800,60.2900,59.4300,60.1800,1965974
2019-01-16,60.0000,60.2000,59.8000,60.0300,2873593
2019-01-15,60.5000,60.9400,60.1400,60.4200,1976413
