timestamp,open,high,low,close,volume
2019-03-08,80.3600,80.8600,80.2000,80.5800,794487
2019-03-07,80.5800,80.7400,80.1399,80.3600,1454357
2019-03-06,82.0700,82.4500,81.4700,82.1300,1444378
2019-03-05,81.9600,82.5900,81.7000,82.2000,1469298
2019-03-04,82.6000,82.6300,80.6150,81.7800,2088994
2019-03-01,82.0200,82.9500,81.8100,81.9600,4456143
2019-02-28,78.6900,78.8900,77.0700,78.1600,3024834
2019-02-27,74.9000,75.0800,74.4000,74.7200,1555983
2019-02-26,74.5000,75.4200,74.4100,75.2000,1559004
2019-02-25,75.4800,75.6700,74.4965,74.8600,2066773
2019-02-22,74.6000,75.1000,73.5700,75.0400,3278877
2019-02-21,77.4700,77.8600,77.1600,77.5000,731915
2019-02-20,76.9200,78.6000,76.9100,77.6800,992509
2019-02-19,76.4600,77.3500,76.2500,77.1100,846560
2019-02-15,77.1500,77.8100,76.8844,77.6900,1243817
2019-02-14,76.7800,76.8100,75.2299,75.9000,2109766
2019-02-13,77.7900,78.6600,77.6800,77.7400,1646245
2019-02-12,75.4700,76.6600,75.4700,76.3500,1348316
2019-02-11,76.1900,76.5600,76.1100,76.3700,1175062
2019-02-08,75.5800,76.1700,75.4300,76.1500,1480931
2019-02-07,76.8700,77.2200,76.4800,76.9000,1479178
2019-02-06,78.8900,79.0000,78.2800,78.3000,968565
2019-02-05,78.1400,79.2100,78.0000,78.8600,1089840
2019-02-04,76.8900,77.5000,76.7000,77.4100,812441
2019-02-01,76.5000,77.3900,76.3600,76.8400,1400898
2019-01-31,75.4900,76.8300,75.2700,76.4400,1485329
2019-01-30,74.3200,75.2100,74.2400,74.9400,1042431
2019-01-29,73.7800,74.1100,73.6000,73.9900,1360539
2019-01-28,73.3000,73.7700,72.8700,73.6800,1499981
2019-01-25,74.5400,75.1300,74.3200,74.8600,1268526
2019-01-24,73.7800,74.7950,73.7400,74.2500,1952710
2019-01-23,73.6100,74.0000,73.3200,73.9100,1808393
2019-01-22,72.9800,73.5400,72.5300,73.5000,2634801
2019-01-18,73.1400,73.8100,72.8600,73.6500,1975928
2019-01-17,70.9300,72.1300,70.9100,71.9800,1150091
2019-01-16,71.0800,71.1500,70.1500,70.5000,1792747
2019-01-15,72.1700,72.8500,71.9800,72.5200,1215586
2019-01-14,72.8300,73.0100,72.1200,72.5300,1565987
2019-01-11,72.7000,73.9700,71.9200,73.7300,3835515
2019-01-10,69.7400,70.9300,69.3900,70.7600,1191147
2019-01-09,69.9000,70.6600,69.8205,70.2400,1597443
2019-01-08,70.4600,70.9700,70.0872,70.7500,1512552
2019-01-07,68.5400,69.7000,68.5000,69.4000,1646802
2019-01-04,67.1700,69.2550,67.1200,69.0900,2097227
2019-01-03,66.2600,66.9300,66.2200,66.4200,1494978
2019-01-02,65.1500,66.0500,64.9900,65.9100,1820291
2018-12-31,65.6300,65.8100,64.8000,65.8100,2113163
2018-12-28,66.5300,66.8100,65.3200,65.8700,3348469
2018-12-27,65.4800,66.3000,64.5450,66.3000,2371742
2018-12-26,65.4300,66.9500,64.6500,66.9300,2087399
2018-12-24,66.2500,66.7800,65.0000,65.4300,1495226
2018-12-21,67.2100,68.4800,66.2300,66.3900,2695211
2018-12-20,69.1500,69.2600,67.2950,67.7800,2118100
2018-12-19,69.2500,70.4900,68.4800,68.8000,2175465
2018-12-18,69.2700,69.7500,68.3800,68.7500,2297138
2018-12-17,69.5600,69.6800,67.9500,68.2300,2271380
2018-12-14,70.6900,70.7558,69.6500,69.7000,1267857
2018-12-13,71.6500,72.0900,71.0100,71.3000,1516698
2018-12-12,71.4800,72.6400,71.3100,71.5900,2285277
2018-12-11,71.0600,72.8700,69.2300,70.3700,4454265
2018-12-10,71.1300,71.3100,70.1200,70.5500,1523535
2018-12-07,71.6800,72.3436,70.3800,70.7700,1886121
2018-12-06,72.5900,72.6400,71.1000,72.2700,2816538
2018-12-04,75.8500,76.0500,74.1700,74.2700,1639440
2018-12-03,76.9300,76.9800,75.3100,75.8800,1400018
2018-11-30,77.4000,77.4100,76.2100,76.8700,1287188
2018-11-29,77.0300,77.4400,76.6400,77.2400,1181885
2018-11-28,75.9600,77.1400,75.8000,77.0700,1314113
2018-11-27,75.4000,76.3640,74.8677,76.0000,1691438
2018-11-26,75.7000,77.1100,75.6500,77.1100,1897622
2018-11-23,76.8900,77.0000,76.1000,76.1600,446340
2018-11-21,76.4500,77.0200,76.2200,76.5400,1072235
2018-11-20,76.7800,77.1700,75.6400,76.0900,1775998
2018-11-19,79.1700,79.2800,77.6700,78.3000,1912762
2018-11-16,77.2500,79.4000,77.2500,78.8500,3348826
2018-11-15,76.7500,77.6500,76.5200,77.2300,3175924
2018-11-14,74.8000,77.3300,74.1800,76.6000,4120444
2018-11-13,73.7200,74.0800,72.9925,73.2100,2085695
2018-11-12,73.2100,73.6800,72.9200,73.2000,1682692
2018-11-09,74.5200,74.7200,73.8025,74.6200,1229117
2018-11-08,76.3300,76.3996,74.1800,74.6100,1626056
2018-11-07,76.3100,77.0000,76.0500,76.6400,1033043
2018-11-06,75.1600,75.9500,75.0700,75.9200,1756684
2018-11-05,76.0500,76.6300,75.4700,75.9700,1718721
2018-11-02,76.9300,76.9900,75.4398,76.5100,1962237
2018-11-01,75.6000,76.8200,75.4200,76.6800,1744123
2018-10-31,75.6500,75.7200,73.5200,73.9800,2993498
2018-10-30,74.2700,74.6100,73.5200,74.3400,2797190
2018-10-29,76.4700,76.5000,74.3800,74.8600,2877186
2018-10-26,74.4100,75.0900,73.6300,74.0800,3366755
2018-10-25,74.5600,75.1600,72.8800,74.5400,9477195
2018-10-24,83.4700,83.5189,81.8700,82.2500,2908026
2018-10-23,82.8400,82.8899,81.8700,82.2200,2516816
2018-10-22,84.6500,84.6500,83.4450,83.4600,1215126
