timestamp,open,high,low,close,volume
2019-03-08,297000.0000,299160.9700,295900.0000,299000.0000,241
2019-03-07,300800.0000,301000.0000,297500.0000,299050.0000,269
2019-03-06,302300.0000,303547.7500,301200.0000,301375.0000,141
2019-03-05,302825.0000,303100.0000,301300.0000,302600.0000,179
2019-03-04,304900.0000,307315.2300,301200.0000,303400.0000,293
2019-03-01,304520.0000,306415.7200,302999.9300,304859.5000,211
2019-02-28,303605.0000,303710.0000,301999.9900,302200.0000,208
2019-02-27,302500.0000,303503.0300,302100.0000,303000.0000,284
2019-02-26,303899.9900,303899.9900,302000.0000,302500.0000,183
2019-02-25,303050.0000,307500.0000,302000.0000,303300.0000,321
2019-02-22,305434.0000,305434.0000,300000.0000,302000.0000,405
2019-02-21,308992.0000,309800.0000,306535.0000,307925.0000,182
2019-02-20,308375.0000,309500.0000,307500.0000,309500.0000,95
2019-02-19,307820.0000,309350.0500,307295.0000,307315.0000,216
2019-02-15,307000.0000,308320.0000,305850.0000,308139.0000,231
2019-02-14,306895.0000,306895.0000,302585.0000,303890.0000,220
2019-02-13,309650.0000,312140.0000,308025.0100,308320.0000,427
2019-02-12,307899.9900,310000.0000,307655.0000,309260.0000,207
2019-02-11,302375.0000,304930.0000,302350.0000,304884.0000,169
2019-02-08,301000.0000,301390.0000,297381.0000,300771.0000,241
2019-02-07,307000.0000,307150.0000,301100.0000,302812.5000,241
2019-02-06,310000.0000,310449.0000,307780.0000,308810.0000,118
2019-02-05,312550.0000,313000.0000,310155.0100,310700.0000,364
2019-02-04,313650.0000,313650.0000,310470.0000,312000.0000,310
2019-02-01,310005.0000,313960.0000,309965.0000,313875.3800,378
2019-01-31,307540.0000,311890.0000,306194.7400,311500.0000,477
2019-01-30,305899.9900,311145.0000,304800.0000,309180.0000,318
2019-01-29,300880.0000,303014.4500,300745.0000,303000.0000,216
2019-01-28,301900.0000,302240.0000,299850.0000,301000.1100,376
2019-01-25,304561.0000,306950.0000,303265.0000,303531.0000,248
2019-01-24,300035.0000,302100.0000,299740.0000,301680.0000,239
2019-01-23,300725.0000,301850.0000,298000.0000,301835.0000,186
2019-01-22,305000.0000,307305.0000,298794.4500,300531.0000,253
2019-01-18,301397.5000,306725.0000,300603.0000,306500.1000,391
2019-01-17,297000.0000,299075.0000,294970.0000,297547.0000,200
2019-01-16,296300.0000,299300.0000,295811.0000,295811.0000,726
2019-01-15,294180.0000,295879.8200,293009.4500,295000.0000,452
2019-01-14,291750.0000,294630.8200,291650.0000,292371.0000,479
2019-01-11,293750.0000,294300.0000,292000.0000,293980.0000,509
2019-01-10,293600.0000,296724.8200,292815.0000,295159.8700,348
2019-01-09,295990.0100,296250.0000,292600.0000,294560.0000,268
2019-01-08,299059.9000,299059.9000,292178.8200,294300.0100,323
2019-01-07,294499.9900,297170.0000,292970.0000,295399.9000,562
2019-01-04,292714.9900,295404.0000,290755.0000,292500.0000,839
2019-01-03,300000.0000,300000.0000,286650.0000,287000.0500,692
2019-01-02,302000.0100,306255.2000,301880.0000,304057.0000,354
2018-12-31,306000.0000,307479.3300,301618.2700,306000.0000,270
2018-12-28,300005.0000,306900.0000,300005.0000,302600.0000,541
