timestamp,open,high,low,close,volume
2019-03-08,49.2600,49.9000,49.1725,49.8000,17400006
2019-03-07,49.7100,49.8500,49.2900,49.6800,19047337
2019-03-06,49.9700,50.2150,49.6750,49.8200,14210992
2019-03-05,50.0300,50.0500,49.3250,49.8900,14235444
2019-03-04,50.2900,50.9000,49.6900,50.1100,16697031
2019-03-01,50.2300,50.8400,49.8700,50.0300,19051640
2019-02-28,49.9800,50.1300,49.7300,49.8900,17786633
2019-02-27,49.5900,50.0300,49.3600,49.9000,17454958
2019-02-26,49.4900,50.1400,49.3400,49.5900,16997795
2019-02-25,49.2600,50.2300,49.2500,49.6600,16564091
2019-02-22,49.6000,49.7500,48.9500,49.0200,15848242
2019-02-21,49.7600,49.8900,49.3733,49.5600,16938768
2019-02-20,49.4300,49.8800,49.3000,49.8100,16742573
2019-02-19,49.0300,49.6200,48.8200,49.3800,15121740
2019-02-15,49.0900,49.4200,48.4900,49.2200,19346194
2019-02-14,48.6300,48.9100,48.0300,48.5200,16456463
2019-02-13,49.2400,49.7100,48.8900,49.0200,13770948
2019-02-12,48.0100,49.4600,48.0100,49.0500,22033149
2019-02-11,47.8700,47.9600,47.3800,47.6500,15995875
2019-02-08,47.9400,48.0400,47.0600,47.6500,20641299
2019-02-07,49.0900,49.3000,47.7100,48.0800,24189661
2019-02-06,49.0900,49.5300,49.0675,49.2200,12145716
2019-02-05,49.2700,49.3200,48.7500,49.2700,14784891
2019-02-04,48.8500,49.1500,48.7100,49.0600,17547768
2019-02-01,49.0000,49.0800,48.7900,48.9100,21123467
2019-01-31,49.2800,49.4150,48.6600,48.9100,24934702
2019-01-30,49.8400,50.3500,49.5900,50.0900,16885059
2019-01-29,49.7800,50.1100,49.7200,49.8500,11927559
2019-01-28,49.7700,49.9000,49.1950,49.8200,19913150
2019-01-25,50.4000,50.5400,49.9600,50.1300,20192224
2019-01-24,49.7900,50.3400,49.6500,49.9800,17862377
2019-01-23,50.0000,50.3200,49.4950,50.1200,16806655
2019-01-22,49.7700,50.1000,49.6300,49.8600,33975480
2019-01-18,49.1000,50.1550,48.8600,50.0100,36380310
2019-01-17,48.6400,49.3632,48.4000,49.2300,25738840
2019-01-16,48.1500,49.3400,47.9900,48.9400,32026431
2019-01-15,47.6000,48.2500,47.0100,47.6700,27447612
2019-01-14,47.5100,48.4900,47.4000,48.4200,23827571
2019-01-11,47.5000,48.0900,47.1800,47.8700,20006939
2019-01-10,47.5000,48.0500,47.3100,47.7500,16208449
2019-01-09,47.5100,47.9800,47.0800,47.8000,18837660
2019-01-08,47.9000,48.1600,46.9200,47.5400,19702853
2019-01-07,47.7800,48.2300,47.5400,47.6400,21858290
2019-01-04,47.4200,48.1100,47.2000,47.9500,23343629
2019-01-03,46.6500,47.3450,46.3700,46.5700,22262061
2019-01-02,45.5250,46.9500,45.4100,46.9400,20295244
2018-12-31,45.9800,46.4800,45.5700,46.0800,16544485
2018-12-28,45.6800,46.4300,45.5300,45.7800,23635066
2018-12-27,44.7200,45.5300,43.8500,45.5300,27005326
2018-12-26,43.8400,45.5900,43.0200,45.5900,27770258
2018-12-24,44.4700,45.1000,43.6000,43.6000,18049856
2018-12-21,45.5900,46.5300,44.9250,45.1200,55577917
2018-12-20,45.4000,46.7700,45.3300,46.0400,43969930
2018-12-19,46.3900,47.4300,45.3000,45.6700,34287569
2018-12-18,46.9400,47.5150,46.3200,46.5200,26740046
2018-12-17,46.2200,47.3100,46.1200,46.6100,29443311
2018-12-14,46.5500,47.4900,46.3834,46.5400,25913029
2018-12-13,47.9700,48.1200,46.9300,47.0300,35227105
2018-12-12,48.2900,48.3000,46.8500,47.7400,42819963
2018-12-11,49.4100,49.5850,47.5450,47.7600,32388554
2018-12-10,50.0700,50.0700,48.3000,48.8000,34524589
2018-12-07,50.8900,51.4450,50.0500,50.2600,28510478
2018-12-06,50.6500,51.1400,50.0200,51.0900,40310215
2018-12-04,53.9500,53.9900,51.5100,51.7800,33280486
2018-12-03,54.7800,55.0400,53.6000,54.2400,21261736
2018-11-30,54.0800,54.5500,53.8700,54.2800,18939274
2018-11-29,53.9700,54.4200,53.7900,54.0400,14978735
2018-11-28,53.1500,54.3600,52.5800,54.3500,23713256
2018-11-27,52.6900,53.3200,52.4500,53.1900,18044608
2018-11-26,52.3300,53.1800,52.3300,52.8800,20581730
2018-11-23,51.9700,52.2900,51.6100,51.8300,11139394
2018-11-21,52.6200,53.2000,52.2700,52.4300,16946294
2018-11-20,53.0500,53.2400,52.3636,52.5400,22999613
2018-11-19,52.9700,53.4800,52.6000,53.3200,20215542
2018-11-16,52.6500,53.1750,52.4800,52.9400,18872541
2018-11-15,51.5400,52.9100,51.2800,52.8200,23220058
2018-11-14,53.1400,53.2850,51.4900,52.1500,24788368
2018-11-13,52.6200,53.3258,52.6150,52.7400,28102033
2018-11-12,53.1300,53.5800,52.2800,52.3500,19003290
2018-11-09,53.0850,53.3900,52.7300,53.0400,18972193
2018-11-08,52.9000,53.6000,52.8600,53.1600,22429345
2018-11-07,53.8200,54.1800,52.7900,53.5800,20668529
2018-11-06,53.3600,53.7050,52.9600,53.5500,20696823
2018-11-05,53.7300,54.3000,51.1600,53.6600,18989967
2018-11-02,54.2100,54.6300,53.1100,53.6100,18285668
2018-11-01,53.4300,53.9600,53.1500,53.5600,17654776
2018-10-31,53.0400,54.0300,53.0300,53.2300,23667388
2018-10-30,52.4500,52.9101,51.8700,52.6900,24911154
2018-10-29,51.8800,53.1500,51.5900,52.2300,30541316
