timestamp,open,high,low,close,volume
2018-12-28,127.9100,128.7500,126.7500,127.2700,6537240
2018-12-27,125.8700,127.4100,123.0700,127.4100,9918687
2018-12-26,123.4200,126.7600,122.0071,126.7100,9253404
2018-12-24,127.3000,128.0000,121.0000,122.8400,7531885
2018-12-21,127.8000,130.6000,127.1200,128.0900,19732933
2018-12-20,127.7200,129.7500,126.7600,128.2700,16609606
2018-12-19,129.8700,131.3500,127.0900,127.6100,21232073
2018-12-18,132.0500,132.8000,129.2000,130.4200,24640095
2018-12-17,128.3200,131.6500,126.8300,129.1400,36933136
2018-12-14,144.3400,145.3800,130.2000,133.0000,58140194
2018-12-13,146.9600,148.5899,146.8000,147.8400,6008330
2018-12-12,147.0000,148.4900,147.0000,147.1000,8869173
2018-12-11,146.2900,148.2100,145.7900,146.5000,9857360
2018-12-10,145.3900,145.8800,142.3800,145.2600,6848441
2018-12-07,145.4900,147.3367,144.1200,145.4300,9444459
2018-12-06,144.5000,146.4500,142.7900,145.9100,11572488
2018-12-04,146.3200,148.9900,145.8200,146.0300,9803458
2018-12-03,145.5700,146.6300,144.9400,146.2100,8826313
2018-11-30,145.3400,147.0000,145.1000,146.9000,12517550
2018-11-29,145.6200,147.2000,144.8400,145.8500,6900046
2018-11-28,143.8300,146.5600,143.3600,146.4400,8411383
2018-11-27,140.5700,143.3500,139.6600,143.2200,5962112
2018-11-26,142.0000,142.0500,140.7150,141.3700,7590941
2018-11-23,141.8500,142.7300,141.6000,142.2300,3404882
2018-11-21,146.2300,146.2300,140.7800,141.9900,10275810
2018-11-20,147.5000,148.7500,146.3500,146.4500,8937990
2018-11-19,146.4300,148.4400,146.3700,147.7300,8714603
2018-11-16,144.7100,146.7400,144.5500,145.9900,8494311
2018-11-15,143.4100,144.5100,142.4800,144.5000,6658019
2018-11-14,145.0200,145.3100,143.5600,144.2500,6433077
2018-11-13,146.1900,146.7500,143.4200,144.6800,7432438
2018-11-12,144.9900,146.2400,144.7300,145.6200,7013577
2018-11-09,145.0400,145.7400,144.3800,145.3400,5343206
2018-11-08,144.3100,145.7921,144.0000,145.3000,5497130
2018-11-07,143.1000,144.8735,142.9700,144.7500,7173590
2018-11-06,141.5300,142.8300,141.0600,142.5700,5798915
2018-11-05,141.0000,142.7400,139.0000,142.2000,5601398
2018-11-02,141.9700,142.0000,139.6600,140.6800,7673303
2018-11-01,140.0700,141.5800,139.8500,140.8200,6913461
2018-10-31,141.0000,141.4300,139.6100,139.9900,9968941
2018-10-30,137.9300,141.1000,137.0000,140.7500,9646224
2018-10-29,136.9900,139.1000,136.2200,137.5500,6783049
2018-10-26,137.9400,139.3000,135.3300,136.9700,11371401
2018-10-25,137.4600,139.0900,135.0500,138.4700,9720715
2018-10-24,138.5200,140.1100,137.1700,137.4700,8279166
2018-10-23,137.7900,139.4900,137.4500,138.9300,8282724
2018-10-22,138.6100,139.2600,138.1400,138.6800,4864342
2018-10-19,138.3400,140.0000,137.9100,139.0500,5924814
2018-10-18,139.2000,139.8100,137.7100,139.5000,7584163
2018-10-17,136.2300,140.0000,136.2100,139.4600,8261107
2018-10-16,134.7500,137.9900,134.7500,136.5600,9592783
2018-10-15,133.8800,135.3000,133.5100,133.9500,6398651
2018-10-12,134.4000,134.4100,132.2300,133.8700,6997955
